	SamID	Number	chrom	loc.start	loc.end	seg.median	seg.sd	num.mark	Call	subsegment	segment	AvgBAF
253	CL002	2	4	7764	19120605	-0.006681375	0.218864524	4700	N02.BalHet	1	2.4.1	0.487254488
254	CL002	2	4	19124304	19166529	-2.701112333	2.118189329	9	DoubleLoss	2	2.4.2	0.192356989
255	CL002	2	4	19180039	33574446	0.031300897	0.222232644	3014	N02.BalHet	3	2.4.3	0.480776824
256	CL002	2	4	33577837	34442958	0.10700032	0.213996535	110	N03.Homozygous	4	2.4.4	0.055743625
257	CL002	2	4	34448621	63345748	0.009272913	0.229825441	4828	N02.BalHet	5	2.4.5	0.481499558
258	CL002	2	4	63352170	63357704	-0.5343641	0.649096159	5	N01.Homozygous	6	2.4.6	0.034676637
259	CL002	2	4	63367153	89087679	0.011526987	0.244909844	4600	N02.BalHet	7	2.4.7	0.47955908
260	CL002	2	4	89087979	89177516	-0.04022806	0.33806169	26	N01.UnbalHet	8	2.4.8	0.371655422
261	CL002	2	4	89178405	123864530	0.019424193	0.247908724	6443	N02.BalHet	9	2.4.9	0.476741137
262	CL002	2	4	123871479	126969355	0.053613218	0.199799627	580	N02.Homozygous	10	2.4.10	0.066873405
263	CL002	2	4	126973595	134346726	0.033199283	0.250166713	1151	N02.BalHet	11	2.4.11	0.472548947
264	CL002	2	4	134352228	134371364	-3.957347	2.718881698	5	DoubleLoss	12	2.4.12	0.273694445
265	CL002	2	4	134373237	151450821	0.01844034	0.235780277	2933	N02.BalHet	13	2.4.13	0.478192059
266	CL002	2	4	151457886	152394618	0.06232257	0.251912163	101	N02.Homozygous	14	2.4.14	0.5
267	CL002	2	4	152398761	191252241	0.01805568	0.242728005	8307	N02.BalHet	15	2.4.15	0.479402369
268	CL002	2	5	73747	45379567	0.014309597	0.283161923	10072	N02.BalHet	1	2.5.1	0.482923338
269	CL002	2	5	45400632	50283483	0.054075247	0.201760074	202	N02.Homozygous	2	2.5.2	0.145481754
270	CL002	2	5	50299545	59694555	0.016460686	0.228090561	2204	N02.BalHet	3	2.5.3	0.482808985
271	CL002	2	5	59697213	60905887	-0.02618583	0.210594458	181	N02.Homozygous	4	2.5.4	0.219052345
272	CL002	2	5	60906914	69013006	-0.00828466	0.225367454	1555	N02.BalHet	5	2.5.5	0.482436678
273	CL002	2	5	69016198	69692210	0.1923219	0.222031281	103	N03.Homozygous	6	2.5.6	0.5
274	CL002	2	5	69699382	69741583	0.69087225	0.424280493	8	NoCall	7	2.5.7	0.5
275	CL002	2	5	69742483	69816012	0.18459275	0.175386861	26	N03.Homozygous	8	2.5.8	0.5
276	CL002	2	5	69818622	69876032	-0.1115987	0.153147722	17	N02.Homozygous	9	2.5.9	0.5
277	CL002	2	5	69882833	70745215	0.1363843	0.19446036	123	N03.Homozygous	10	2.5.10	0.427370839
278	CL002	2	5	70752311	115431823	0.007982334	0.240804444	8647	N02.BalHet	11	2.5.11	0.484071794
279	CL002	2	5	115436100	115803210	0.026474265	0.224097781	105	N02.Homozygous	12	2.5.12	0.230147887
280	CL002	2	5	115803441	156853489	-0.004259982	0.230234471	8526	N02.BalHet	13	2.5.13	0.485624791
281	CL002	2	5	156854533	157411208	0.00584578	0.179362643	133	N02.Homozygous	14	2.5.14	0.333785346
282	CL002	2	5	157416584	160155587	-0.02117866	0.206178627	567	N02.BalHet	15	2.5.15	0.493563368
283	CL002	2	5	160161599	160222748	-0.05298966	0.38548455	15	N01.UnbalHet	16	2.5.16	0.266696943
284	CL002	2	5	160228811	180837061	-0.00102619	0.225487243	4932	N02.BalHet	17	2.5.17	0.483203987
285	CL002	2	6	34571	29926641	0.003731669	0.226140907	8429	N02.BalHet	1	2.6.1	0.48737001
286	CL002	2	6	29927056	29947795	0.020027091	0.198621311	50	N02.UnbalHet	2	2.6.2	0.399015302
287	CL002	2	6	29948361	29978470	-0.1860899	0.239791071	29	N01.UnbalHet	3	2.6.3	0.462837017
288	CL002	2	6	29980430	30024597	-0.1806687	0.226299849	43	N01.Homozygous	4	2.6.4	0.199812459
289	CL002	2	6	30025418	31388175	-0.024052746	0.182033061	1919	N02.BalHet	5	2.6.5	0.485031141
290	CL002	2	6	31388306	31401219	-0.4088903	0.415097055	16	N01.Homozygous	6	2.6.6	0.5
291	CL002	2	6	31402666	31432248	-0.05788227	0.220332579	35	N01.UnbalHet	7	2.6.7	0.474922349
292	CL002	2	6	31433035	32563460	-0.024799604	NA	1676	N02.BalHet	8	2.6.8	0.473200457
293	CL002	2	6	32563711	32592346	-2.778412044	NA	25	DoubleLoss	9	2.6.9	0.35139173
294	CL002	2	6	32593470	32745972	0.03601629	0.365430977	133	N02.BalHet	10	2.6.10	0.453349941
295	CL002	2	6	32746293	32752531	-0.6608416	0.446220566	5	N01.Homozygous	11	2.6.11	0.5
296	CL002	2	6	32752837	48521832	-0.012780509	0.23789176	4333	N02.BalHet	12	2.6.12	0.487424292
297	CL002	2	6	48523111	49506074	0.01872785	0.230140105	125	N02.Homozygous	13	2.6.13	0.5
298	CL002	2	6	49511241	63068811	0.013233363	0.231933861	2030	N02.BalHet	14	2.6.14	0.479919802
299	CL002	2	6	63072706	63870715	0.03195326	0.206977271	105	N02.Homozygous	15	2.6.15	0.2536361
300	CL002	2	6	63888718	75957445	0.025621829	0.253934329	2522	N02.BalHet	16	2.6.16	0.47916547
301	CL002	2	6	75959524	76710573	-0.02165504	0.224264509	102	N02.Homozygous	17	2.6.17	0.041522161
302	CL002	2	6	76714418	77581940	-0.01652862	0.272693453	184	N02.BalHet	18	2.6.18	0.487536268
303	CL002	2	6	77586626	78241094	0.07389005	0.283675077	127	N02.Homozygous	19	2.6.19	0.079776772
304	CL002	2	6	78246975	79029920	0.04288928	0.2878179	163	N02.BalHet	20	2.6.20	0.479503747
305	CL002	2	6	79031111	79098352	-0.3961277	0.296282945	30	N01.Homozygous	21	2.6.21	0.5
306	CL002	2	6	79098876	127995683	0.014079329	0.233161301	9625	N02.BalHet	22	2.6.22	0.485195313
307	CL002	2	6	127996307	128614517	0.035763402	0.27607452	117	N02.Homozygous	23	2.6.23	0.334959088
308	CL002	2	6	128614570	149055554	0.000944177	0.239921524	4430	N02.BalHet	24	2.6.24	0.479877382
309	CL002	2	6	149057058	162806676	0.020873424	0.289695365	3929	N02.Homozygous	25	2.6.25	0.132579393
310	CL002	2	6	162808512	170845877	0.006747292	0.211719428	2483	N02.BalHet	26	2.6.26	0.488951553
311	CL002	2	7	37124	13282502	0.007002957	0.224195214	3533	N02.BalHet	1	2.7.1	0.486823732
312	CL002	2	7	13282936	13477997	0.094506275	0.254880728	56	N03.Homozygous	2	2.7.2	0.199825954
313	CL002	2	7	13478131	14154355	0.04050369	0.231972016	223	N02.BalHet	3	2.7.3	0.482353599
314	CL002	2	7	14154456	14822699	0.06903186	0.250150652	224	N02.Homozygous	4	2.7.4	0.149072546
315	CL002	2	7	14822880	65073571	0.001644164	0.224743499	11390	N02.BalHet	5	2.7.5	0.483317467
316	CL002	2	7	65086976	66657197	-0.033221505	0.220482713	276	N02.Homozygous	6	2.7.6	0.279220479
317	CL002	2	7	66663755	81270022	0.013625377	0.210848071	2734	N02.BalHet	7	2.7.7	0.473923573
318	CL002	2	7	81273150	81280187	-5.497381	3.36701638	5	DoubleLoss	8	2.7.8	0.314703671
319	CL002	2	7	81286593	81373527	0.035113437	0.334269624	16	N02.UnbalHet	9	2.7.9	0.255684261
320	CL002	2	7	81388623	93163996	0.031367485	0.240786939	2326	N02.BalHet	10	2.7.10	0.480251776
321	CL002	2	7	93165330	93168493	-6.530094	2.00235826	6	DoubleLoss	11	2.7.11	0.236945763
322	CL002	2	7	93172382	125679478	0.014130978	0.251607777	5907	N02.BalHet	12	2.7.12	0.480948201
323	CL002	2	7	125688381	126327147	0.04767491	0.923332953	130	N02.Homozygous	13	2.7.13	0.225601864
324	CL002	2	7	126331677	158812247	-0.002199465	0.222956121	7254	N02.BalHet	14	2.7.14	0.482117487
325	CL002	2	8	52041	14082205	0.004622242	0.251699586	5843	N02.BalHet	1	2.8.1	0.481383037
326	CL002	2	8	14086368	14393384	0.050054975	0.258901014	114	N02.Homozygous	2	2.8.2	0.312090679
327	CL002	2	8	14394876	17685190	0.029753356	0.262382386	1559	N02.BalHet	3	2.8.3	0.47489265
328	CL002	2	8	17685992	17958250	0.06158124	0.23590645	105	N02.Homozygous	4	2.8.4	0.5
329	CL002	2	8	17958397	39350791	-0.004583435	0.226720068	4950	N02.BalHet	5	2.8.5	0.481885673
330	CL002	2	8	39356825	39497557	-0.4166895	0.487295911	19	N01.Homozygous	6	2.8.6	0.5
331	CL002	2	8	39509376	146264218	0.001296616	0.219276271	21112	N02.BalHet	7	2.8.7	0.485953983
332	CL002	2	9	36587	1502232	0.014261637	0.205905369	655	N02.BalHet	1	2.9.1	0.48495589
333	CL002	2	9	1502369	1786760	0.022927356	0.19391945	136	N02.Homozygous	2	2.9.2	0.041068281
334	CL002	2	9	1788170	11392634	0.013496945	0.209499141	3501	N02.BalHet	3	2.9.3	0.483140836
335	CL002	2	9	11394656	11404180	-4.19616	2.610731464	5	DoubleLoss	4	2.9.4	0.414634406
336	CL002	2	9	11408394	11957114	0.067731395	0.256326107	136	N02.BalHet	5	2.9.5	0.474703809
337	CL002	2	9	11959789	12383577	-0.411122234	0.31456151	146	N01.Homozygous	6	2.9.6	0.114015402
338	CL002	2	9	12384936	17889606	0.021036463	0.220584341	1783	N02.BalHet	7	2.9.7	0.487615612
339	CL002	2	9	17892936	17908806	-5.137546	3.468896842	5	DoubleLoss	8	2.9.8	0.293093519
340	CL002	2	9	17912697	22483978	-0.006564825	0.20103411	1350	N02.BalHet	9	2.9.9	0.496424191
341	CL002	2	9	22486640	22498807	-5.673717	2.815567161	5	DoubleLoss	10	2.9.10	0.171184862
342	CL002	2	9	22500754	43608776	0.01059371	0.221855122	4036	N02.BalHet	11	2.9.11	0.486528251
343	CL002	2	9	43608951	43653511	-0.53788475	0.356559376	10	NoCall	12	2.9.12	0.5
344	CL002	2	9	43660188	46030656	0.03639474	0.22132735	97	N02.UnbalHet	13	2.9.13	0.40054338
345	CL002	2	9	46037637	128726382	-0.000984133	0.20485343	14107	N02.BalHet	14	2.9.14	0.485369886
346	CL002	2	9	128726849	129619725	0.031853893	0.506431024	148	N02.Homozygous	15	2.9.15	0.424103292
347	CL002	2	9	129621544	140225046	-0.017031925	0.194228276	2512	N02.BalHet	16	2.9.16	0.485816408
348	CL002	2	10	59083	57024715	0.001848478	0.222880349	13982	N02.BalHet	1	2.10.1	0.482258587
349	CL002	2	10	57039123	57102512	-0.037400935	0.197009075	14	N01.UnbalHet	2	2.10.2	0.269035722
350	CL002	2	10	57108413	58765848	0.04132367	0.241723707	317	N02.BalHet	3	2.10.3	0.457776225
351	CL002	2	10	58765948	59384591	0.038457069	0.732256751	115	N02.Homozygous	4	2.10.4	0.108814138
352	CL002	2	10	59385478	96048720	0.001390202	0.227709559	8267	N02.BalHet	5	2.10.5	0.48417145
353	CL002	2	10	96051783	96692037	0.01738208	0.261694731	100	N02.Homozygous	6	2.10.6	0.226455255
354	CL002	2	10	96696399	135372744	-0.001988281	0.236170165	9284	N02.BalHet	7	2.10.7	0.486911993
355	CL002	2	11	123495	28797723	-0.00189376	0.223617424	7555	N02.BalHet	1	2.11.1	0.488837663
356	CL002	2	11	28803731	29362561	0.07473813	0.170569894	107	N02.Homozygous	2	2.11.2	0.060543718
357	CL002	2	11	29370304	134445626	-0.001640776	0.223527207	22049	N02.BalHet	3	2.11.3	0.485046914
358	CL002	2	12	21054	20842004	0.148034319	NA	5395	N03.UnbalHet	1	2.12.1	0.372031742
359	CL002	2	12	20854402	21221069	0.1555932	0.254148473	128	N03.Homozygous	2	2.12.2	0.181114836
360	CL002	2	12	21221287	84043377	0.172294376	0.214729257	12935	N03.UnbalHet	3	2.12.3	0.369673772
361	CL002	2	12	84048271	84840372	0.25547155	0.218589767	108	N04.Homozygous	4	2.12.4	0.5
362	CL002	2	12	84842135	103631460	0.156603006	0.229871228	4091	N03.UnbalHet	5	2.12.5	0.371111109
363	CL002	2	12	103634542	107657717	0.119130659	0.230156897	891	N03.Homozygous	6	2.12.6	0.140247848
364	CL002	2	12	107668649	112608740	0.11692891	0.192138231	667	N03.UnbalHet	7	2.12.7	0.456702683
365	CL002	2	12	112611438	112687229	0.11753957	0.132358734	26	N02.BalHet	8	2.12.8	0.213501963
366	CL002	2	12	112690525	130444525	0.1329767	0.195399801	4654	N03.UnbalHet	9	2.12.9	0.375233669
367	CL002	2	12	130445387	130532299	0.07612634	0.203204124	58	N02.Homozygous	10	2.12.10	0.137855627
368	CL002	2	12	130535203	132288869	0.1034107	0.187898442	377	N03.UnbalHet	11	2.12.11	0.382471609
369	CL002	2	13	17922259	17982800	-0.17568595	0.182989492	18	N01.Homozygous	1	2.13.1	0.5
370	CL002	2	13	17989895	20776779	-0.001144498	0.233157746	605	N02.BalHet	2	2.13.2	0.473567317
371	CL002	2	13	20780381	21397293	-0.003180004	0.231470766	202	N02.Homozygous	3	2.13.3	0.245327816
372	CL002	2	13	21397657	35470040	0.000674995	0.240002604	3853	N02.BalHet	4	2.13.4	0.483076909
373	CL002	2	13	35475930	36013523	-0.02689382	0.189161882	120	N02.Homozygous	5	2.13.5	0.433797731
374	CL002	2	13	36014461	36456968	-0.0937581	0.313265512	107	N01.UnbalHet	6	2.13.6	0.43562144
375	CL002	2	13	36460621	39360196	-0.058680608	0.259608164	723	N02.BalHet	7	2.13.7	0.452625557
376	CL002	2	13	39362364	54121286	-0.0774925	0.273528494	3381	N01.UnbalHet	8	2.13.8	0.473040003
377	CL002	2	13	54125360	54966608	-0.020768435	0.217794651	120	N02.Homozygous	9	2.13.9	0.5
378	CL002	2	13	54998011	71147755	-0.03953687	0.273244358	3025	N01.UnbalHet	10	2.13.10	0.467856896
379	CL002	2	13	71152320	71387788	-0.05955097	0.254941905	46	N02.Homozygous	11	2.13.11	0.287229213
380	CL002	2	13	71391099	74970744	-0.05488497	0.225046278	948	N01.UnbalHet	12	2.13.12	0.477194641
381	CL002	2	13	74982335	75095932	-0.05432674	0.366223289	51	N02.Homozygous	13	2.13.13	0.070480982
382	CL002	2	13	75105566	80983195	-0.0714582	0.25148547	1292	N01.UnbalHet	14	2.13.14	0.475312132
383	CL002	2	13	80984222	81503671	-0.00266199	0.23528708	110	N02.Homozygous	15	2.13.15	0.146784869
384	CL002	2	13	81504648	83408788	-0.04296599	0.229803931	327	N01.UnbalHet	16	2.13.16	0.469550571
385	CL002	2	13	83409940	84917441	-0.04386619	0.266098822	305	N02.BalHet	17	2.13.17	0.441750375
386	CL002	2	13	84921879	92546610	-0.037531363	0.263803291	1406	N01.UnbalHet	18	2.13.18	0.47074607
387	CL002	2	13	92548062	92716145	-0.05211835	0.224560634	37	N02.Homozygous	19	2.13.19	0.22114564
388	CL002	2	13	92724350	102514832	-0.0710884	0.283711361	2841	N01.UnbalHet	20	2.13.20	0.474877114
389	CL002	2	13	102516825	102661000	-0.1013117	0.24185045	47	N02.Homozygous	21	2.13.21	0.222387008
390	CL002	2	13	102661279	103142163	-0.0662747	0.3713792	159	N01.UnbalHet	22	2.13.22	0.475701977
391	CL002	2	13	103143536	103175857	0.00635426	0.487532808	21	N02.Homozygous	23	2.13.23	0.130363955
392	CL002	2	13	103181256	113966676	-0.056196515	0.23595054	2911	N01.UnbalHet	24	2.13.24	0.477264942
393	CL002	2	13	113978334	114123122	-0.040884235	0.165155023	38	N02.Homozygous	25	2.13.25	0.471151716
394	CL002	2	14	18070422	18418788	-0.092999023	0.177311493	86	N02.BalHet	1	2.14.1	0.431966717
395	CL002	2	14	18426389	19493705	0.083066419	NA	127	N02.UnbalHet	2	2.14.2	0.427470751
396	CL002	2	14	19494891	24488507	-0.02349775	0.243233096	1563	N02.BalHet	3	2.14.3	0.488532916
397	CL002	2	14	24490689	24937996	0.00681354	0.237042642	109	N02.Homozygous	4	2.14.4	0.131949985
398	CL002	2	14	24939197	98565023	0.003684493	0.237192319	16733	N02.BalHet	5	2.14.5	0.482978482
399	CL002	2	14	98567665	98574712	-4.869953	3.437920154	5	DoubleLoss	6	2.14.6	0.424252524
400	CL002	2	14	98578988	106358708	-0.010550614	0.20611233	1307	N02.BalHet	7	2.14.7	0.478565743
401	CL002	2	15	18285782	19190969	-0.032363249	NA	86	N02.UnbalHet	1	2.15.1	0.405252901
402	CL002	2	15	19193604	22036253	7.12E-05	0.226567236	459	N02.BalHet	2	2.15.2	0.453803558
403	CL002	2	15	22056668	22204382	-0.193915546	NA	23	N01.Homozygous	3	2.15.3	0.365502528
404	CL002	2	15	22218390	27995946	0.020493017	0.237623625	1309	N02.BalHet	4	2.15.4	0.486804724
405	CL002	2	15	27996141	28029110	-0.2201588	0.262578261	16	N01.Homozygous	5	2.15.5	0.162255158
406	CL002	2	15	28038303	32518050	-0.009468529	0.22470915	1270	N02.BalHet	6	2.15.6	0.488901306
407	CL002	2	15	32530025	32631865	-0.379504468	0.252979449	17	N01.Homozygous	7	2.15.7	0.090307696
408	CL002	2	15	32658588	40186934	-0.020163298	0.240461424	1732	N02.BalHet	8	2.15.8	0.475860666
409	CL002	2	15	40188056	41361016	-0.0855291	0.26731941	143	N01.UnbalHet	9	2.15.9	0.474814798
410	CL002	2	15	41362916	56121879	0.007733473	0.244113996	3166	N02.BalHet	10	2.15.10	0.475995521
411	CL002	2	15	56123159	56140627	-0.24039115	0.387751514	22	N01.UnbalHet	11	2.15.11	0.469221543
412	CL002	2	15	56143090	75447148	-0.006337335	0.246781857	4005	N02.BalHet	12	2.15.12	0.486331683
413	CL002	2	15	75451956	94253048	-0.070704381	0.2432282	4624	N01.UnbalHet	13	2.15.13	0.478141775
414	CL002	2	15	94261708	94329349	-0.06049361	0.230578296	16	N02.BalHet	14	2.15.14	0.180770523
415	CL002	2	15	94331808	97058004	-0.05620664	0.238854056	706	N01.UnbalHet	15	2.15.15	0.473172242
416	CL002	2	15	97058470	97248471	-0.0255049	0.245147639	43	N02.Homozygous	16	2.15.16	0.118635833
417	CL002	2	15	97250899	100320863	-0.067598295	0.245231483	995	N01.UnbalHet	17	2.15.17	0.482336858
418	CL002	2	16	24780	32376539	-0.009279821	0.235616245	7501	N02.BalHet	1	2.16.1	0.485020925
419	CL002	2	16	32380006	33830626	-0.06683052	0.20258766	244	N02.Homozygous	2	2.16.2	0.263200682
420	CL002	2	16	33845592	88818654	-0.00159577	0.233833751	11071	N02.BalHet	3	2.16.3	0.484499147
421	CL002	2	17	15521	65724237	-0.008546879	0.239068607	13118	N02.BalHet	1	2.17.1	0.485579579
422	CL002	2	17	65725094	65742139	-0.5415523	0.445266183	11	N01.UnbalHet	2	2.17.2	0.474766999
423	CL002	2	17	65743603	72740466	-0.00167589	0.239528142	1862	N02.BalHet	3	2.17.3	0.486732427
424	CL002	2	17	72746352	72911904	0.016214899	0.168155407	56	N02.UnbalHet	4	2.17.4	0.442267689
425	CL002	2	17	72915075	78653169	-0.020446315	0.212490248	1344	N02.BalHet	5	2.17.5	0.488179944
426	CL002	2	18	274	23472050	-0.001230067	0.232176319	5235	N02.BalHet	1	2.18.1	0.483915696
427	CL002	2	18	23477820	23966741	0.05784544	0.1682482	135	N02.Homozygous	2	2.18.2	0.5
428	CL002	2	18	23967788	34587974	0.028295979	0.21757046	2175	N02.BalHet	3	2.18.3	0.485508519
429	CL002	2	18	34595317	35655607	0.027943456	0.212168049	145	N02.Homozygous	4	2.18.4	0.136670188
430	CL002	2	18	35670316	64271364	0.002171347	0.220022443	6714	N02.BalHet	5	2.18.5	0.485601591
431	CL002	2	18	64272543	65029694	0.047453446	0.218931893	204	N02.Homozygous	6	2.18.6	0.36192056
432	CL002	2	18	65032392	76116152	0.00753673	0.210922757	3209	N02.BalHet	7	2.18.7	0.487913007
433	CL002	2	19	46981	20386247	-0.022721153	0.220552998	3875	N02.BalHet	1	2.19.1	0.482596267
434	CL002	2	19	20404485	20507068	-0.49877245	0.434600993	16	N01.Homozygous	2	2.19.2	0.064362027
435	CL002	2	19	20520617	20840382	-0.02443864	0.225211473	63	N02.BalHet	3	2.19.3	0.445724631
436	CL002	2	19	20840723	22448639	0.005442075	0.223071647	238	N02.Homozygous	4	2.19.4	0.35114602
437	CL002	2	19	22457456	60207784	-0.018279045	0.236841336	5960	N02.BalHet	5	2.19.5	0.479880953
438	CL002	2	19	60216625	60731863	0.00394483	0.176685977	121	N02.Homozygous	6	2.19.6	0.5
439	CL002	2	19	60733660	63802440	0.00070872	0.250079788	761	N02.BalHet	7	2.19.7	0.50990364
440	CL002	2	20	11244	26023980	0.003760442	0.246536058	7302	N02.BalHet	1	2.20.1	0.483575122
441	CL002	2	20	26033338	29324345	-0.051739275	0.237463062	57	N01.UnbalHet	2	2.20.2	0.416293465
442	CL002	2	20	29357162	62426157	-0.015175619	0.23047368	7736	N02.BalHet	3	2.20.3	0.485333137
443	CL002	2	21	9730102	29118775	0.038393379	0.233353102	3871	N02.BalHet	1	2.21.1	0.476649351
444	CL002	2	21	29122577	29810748	-0.000171945	0.240444589	106	N02.Homozygous	2	2.21.2	0.22575334
445	CL002	2	21	29812765	33611123	0.000771405	0.20891285	883	N02.BalHet	3	2.21.3	0.488075716
446	CL002	2	21	33613940	33625371	-0.4430537	2.351632851	5	N01.Homozygous	4	2.21.4	0.107341663
447	CL002	2	21	33626146	46935542	-0.00562537	0.210614437	3988	N02.BalHet	5	2.21.5	0.485776785
448	CL002	2	22	14456412	15266873	0.11154943	0.220701587	25	N03.UnbalHet	1	2.22.1	0.058639191
449	CL002	2	22	15270125	21163756	0.001400454	0.250154233	1504	N02.BalHet	2	2.22.2	0.475848081
450	CL002	2	22	21168738	21227115	0.14905005	0.329448524	34	N03.Homozygous	3	2.22.3	0.219760708
451	CL002	2	22	21229234	22668071	-0.021144135	0.224525586	382	N02.BalHet	4	2.22.4	0.480498608
452	CL002	2	22	22676385	22715105	-4.424972	2.621587809	5	DoubleLoss	5	2.22.5	0.182060902
453	CL002	2	22	22717669	49562479	-0.01102574	0.209826477	7334	N02.BalHet	6	2.22.6	0.485772697
454	CL003	3	1	10004	1089205	-0.075177733	NA	111	N02.Homozygous	1	3.1.1	0.47943396
455	CL003	3	1	1096336	167466049	-0.009220999	0.183936645	29687	N02.BalHet	2	3.1.2	0.484403161
456	CL003	3	1	167468191	167524930	-5.276667	2.894010861	5	DoubleLoss	3	3.1.3	0.490433133
457	CL003	3	1	167542254	184499279	-0.021122205	0.179747453	3198	N02.BalHet	4	3.1.4	0.484283391
458	CL003	3	1	184509298	184866147	0.030885566	0.133122968	42	N02.UnbalHet	5	3.1.5	0.47504417
459	CL003	3	1	184875081	186168584	0.044275008	0.187803485	255	N02.Homozygous	6	3.1.6	0.473436316
460	CL003	3	1	186171315	187478245	0.01993372	0.173495491	175	N02.BalHet	7	3.1.7	0.490470359
461	CL003	3	1	187501871	188039770	0.0918709	0.201623876	125	N03.Homozygous	8	3.1.8	0.478523753
462	CL003	3	1	188041024	245345330	-0.00545949	0.188603297	13127	N02.BalHet	9	3.1.9	0.486356795
463	CL003	3	1	245346425	245358023	-0.8008091	0.46935447	5	N01.Homozygous	10	3.1.10	0.5
464	CL003	3	1	245364125	247185943	0.004699	0.20119529	378	N02.BalHet	11	3.1.11	0.483417408
465	CL003	3	2	8856	4176616	-0.001484991	0.173410269	1190	N02.BalHet	1	3.2.1	0.10775155
466	CL003	3	2	4191253	4200019	-0.3946206	0.251432443	7	N01.Homozygous	2	3.2.2	0.5
467	CL003	3	2	4201943	57965025	-0.006807429	0.18770292	12958	N02.BalHet	3	3.2.3	0.482722624
468	CL003	3	2	57965426	58621330	0.002268925	0.199338869	106	N02.Homozygous	4	3.2.4	0.440279632
469	CL003	3	2	58632908	85786878	-0.002520983	0.188501798	5802	N02.BalHet	5	3.2.5	0.478795014
470	CL003	3	2	85788793	85792904	-0.480671	0.364383906	5	N01.Homozygous	6	3.2.6	0.477323455
471	CL003	3	2	85794585	128505674	-0.006548387	0.19056095	6746	N02.BalHet	7	3.2.7	0.476622359
472	CL003	3	2	128512647	128723931	-0.022600965	0.223439733	26	N02.UnbalHet	8	3.2.8	0.487871662
473	CL003	3	2	128724368	137628373	-0.020376111	0.180063243	1713	N02.BalHet	9	3.2.9	0.485923919
474	CL003	3	2	137632795	138308211	0.030021897	0.158554175	123	N02.Homozygous	10	3.2.10	0.476535253
475	CL003	3	2	138310317	139791129	-0.009528277	0.184814188	316	N02.BalHet	11	3.2.11	0.479978899
476	CL003	3	2	139793508	140436827	0.06947963	0.220218359	129	N02.Homozygous	12	3.2.12	0.47156523
477	CL003	3	2	140440164	152654850	0.01047715	0.181943489	2300	N02.BalHet	13	3.2.13	0.482050868
478	CL003	3	2	152656566	153541976	-0.007682097	0.216071189	188	N02.Homozygous	14	3.2.14	0.484272564
479	CL003	3	2	153543356	242692820	0.001791618	0.191472777	17908	N02.BalHet	15	3.2.15	0.484944138
480	CL003	3	3	38411	131221600	0.003155566	0.185755498	27046	N02.BalHet	1	3.3.1	0.482402112
